,0
RSI_Buy,0.05748635579168937
RSI_Sell,0.6901710049985161
MACD_Buy,32.43916621747117
MACD_Sell,64.09573780833288
ATR_Buy,18.85324402382533
ATR_Sell,22.043830554250075
Volume_Buy,270.54314430537113
Volume_Sell,323.3463272102535
Stoch_K_Buy,-0.9047762649091529
Stoch_K_Sell,3.4843848903966275
Stoch_D_Buy,-1.0223960997373756
Stoch_D_Sell,1.944631764687832
Profit,25.527445398703023
