,0
RSI_Buy,0.4020817447376767
RSI_Sell,-0.0020248267488561567
MACD_Buy,-0.48929523350014614
MACD_Sell,6.300761251251889
ATR_Buy,3.8245032993322385
ATR_Sell,4.178160435909311
Volume_Buy,14.305863918258316
Volume_Sell,16.506135402666597
Stoch_K_Buy,0.3701503037321761
Stoch_K_Sell,-1.804371849177781
Stoch_D_Buy,0.2544022034712941
Stoch_D_Sell,-1.5374740703730037
Profit,4.505610740289508
